existing_checking_account_status,duration_mth,credit_history,purpose,credit_amount,saving_accounts_or_bonds,present_employment_since,installment_rate_percent,personal_status_sex,other_debtors_or_guarantors,present_residence_since,property,age_years,other_installment_plans,housing,no_of_existing_credits,job,no_of_ppl_liable,telephone,monthly_affordability_amount,label
2,0.5225090802725286,1,3,-0.05654870693566591,1,4,4,0,0,2,1,-0.4967535750214654,2,0,1,2,1,1,-0.22069580564031174,0
3,1.7163736083974277,2,0,0.8764457197195012,4,1,4,0,0,3,1,-0.8612334532896165,0,0,1,0,2,1,0.504845021233842,0
2,1.7163736083974277,3,4,2.0869167167686955,1,3,4,0,1,4,3,0.2249449894622613,0,2,1,3,1,0,2.099307491466015,0
3,0.2925169551992456,3,4,-0.5084086552089603,1,2,4,0,0,2,1,0.576611994167249,0,0,2,2,2,1,-0.695638659589962,1
0,0.2925169551992456,0,0,0.38358432372750845,4,0,1,0,0,4,2,0.2249449894622613,0,0,1,3,1,0,-0.23715675433559807,0
0,0.5225090802725286,2,1,-0.021428991581399773,2,0,3,0,0,2,2,0.13091765995521398,2,0,2,0,1,0,-0.39771320232315427,1
3,0.5225090802725286,2,0,0.18578581633018332,1,0,2,2,0,4,0,-0.8612334532896165,0,1,1,0,1,1,-0.38165229618792923,0
3,1.2208750601667522,2,4,1.7339405906044487,4,1,2,0,0,1,2,-1.1283959579554579,0,0,1,0,1,0,1.2214141461140904,1
0,-0.287016914759522,2,0,0.5806226640909824,3,4,1,2,0,4,2,-1.2704492881865297,0,0,1,0,1,0,0.510606162273119,0
2,-0.287016914759522,0,1,0.14643004262890688,1,1,4,0,1,2,0,0.13091765995521398,2,0,3,0,1,0,0.5031814216717815,0
0,1.2208750601667522,3,2,0.09053825006729857,4,2,4,0,0,2,2,-0.735265693778886,0,0,2,0,1,1,-0.3455951340034073,0
2,0.02701053204185312,2,3,0.27020093460127126,4,1,2,2,0,4,0,0.576611994167249,0,1,1,0,1,1,0.0767562277005379,0
0,-0.9853828946537456,2,4,-0.8064808426197481,1,2,4,0,1,4,1,-0.735265693778886,0,0,1,2,1,1,-0.2871816826835021,1
0,1.2208750601667522,2,2,1.443000835093226,1,0,3,0,0,2,1,0.3163959008835338,0,0,2,0,1,1,1.1630355229361415,0
2,-0.6713554478523704,2,2,-1.5223286415636623,1,0,4,0,0,4,1,0.4054078282982945,0,0,2,0,1,1,-1.4467794958608147,0
2,-1.8652199759772696,2,4,2.319261335251857,1,3,1,0,0,2,1,-1.2704492881865297,0,0,1,1,1,0,4.227760674451001,1
1,-0.9853828946537456,0,4,-1.4766718038366096,4,0,4,0,0,4,3,2.092802285909094,0,2,2,0,1,0,-1.169973867010147,0
0,0.02701053204185312,0,4,-1.1200688408973971,4,2,4,2,0,3,0,0.2249449894622613,0,0,2,0,1,1,-1.3531143813886974,0
0,0.2925169551992456,2,0,0.9954896436203301,1,2,1,0,0,3,2,-0.8612334532896165,0,0,1,0,1,1,0.5688601351916308,0
1,1.2208750601667522,2,1,1.1359695706520827,4,2,4,0,0,1,2,-1.1283959579554579,0,0,1,0,1,1,1.0314729741471833,0
0,1.2208750601667522,0,0,1.9622081629540327,1,2,4,0,0,2,2,-0.38359868907389816,0,0,1,3,1,0,2.1198149749835586,0
0,1.2208750601667522,1,0,1.6877774066377889,1,1,3,0,0,2,2,-0.274154475508948,1,0,1,3,2,0,1.485461304199236,0
2,0.2925169551992456,0,3,0.1544918147610025,0,1,3,0,0,2,2,-0.1681852747143106,0,0,2,0,1,0,-0.029600402725616412,0
3,-0.287016914759522,2,4,0.6297245173525131,4,2,3,2,0,2,1,-0.4967535750214654,0,0,1,0,1,0,0.9715186016459101,1
3,-1.8652199759772696,2,3,-0.7435905926654044,4,2,1,0,0,2,0,0.2249449894622613,2,0,1,2,1,0,0.19329602156196402,0
0,0.02701053204185312,3,2,0.6955503043980965,4,2,2,0,0,2,2,0.2249449894622613,1,0,2,0,2,1,0.6370369849687589,1
0,0.5225090802725286,1,2,1.6436681868618386,4,4,2,0,0,2,2,-0.735265693778886,2,0,2,0,1,0,1.5387065818789087,1
3,-0.6713554478523704,3,4,-1.0536315680615318,4,2,4,0,0,4,2,1.18515567270341,2,0,2,0,1,1,-0.8294000663424163,1
1,0.5225090802725286,2,3,-0.30600508751713795,4,2,2,0,0,2,0,-0.8612334532896165,0,0,1,0,1,1,-1.0294514927797016,0
1,-0.6713554478523704,0,4,-0.6471505576498402,2,3,2,0,0,4,3,2.2480744431779702,2,2,3,1,1,1,-0.5964128692403764,0
3,-0.6713554478523704,2,3,-0.35197667753795,4,4,4,2,0,1,2,-1.4188181348986153,0,1,1,0,1,1,0.09483718735631572,0
3,-1.1668539960830453,0,2,-0.8274684272198077,3,0,3,0,1,4,0,1.18515567270341,0,0,2,0,2,1,-0.30131418975405216,0
3,0.9068476133653771,2,3,0.3156645237147509,4,4,2,3,0,4,1,-0.274154475508948,0,0,1,2,1,1,-0.45874231601239773,1
3,0.2925169551992456,2,4,0.5638336517243862,1,1,2,0,1,2,0,-1.1283959579554579,0,0,1,2,1,1,0.27383342896148993,0
2,0.02701053204185312,2,2,0.6008891461960814,4,3,2,2,0,4,2,2.2982671102970595,0,0,1,0,1,0,0.5123469556250081,0
3,0.5225090802725286,2,4,-0.7464271053330732,1,2,4,2,0,4,0,-0.9921423676100591,0,1,1,0,1,1,-1.1294207713354938,1
0,-0.6713554478523704,2,4,-0.1728561488600803,1,0,4,2,0,4,3,1.4523181773692513,0,2,1,3,1,0,0.3307791977978923,0
2,1.7163736083974277,1,2,1.2168334854073048,4,0,4,0,0,4,3,1.3214092630488086,0,2,1,0,1,1,0.9532122427851465,1
0,0.02701053204185312,2,1,0.8227704964964099,4,4,3,0,0,2,2,-0.1681852747143106,0,0,1,0,1,0,1.017085120384713,0
2,0.9068476133653771,0,4,0.9920231549337816,4,3,4,1,0,2,2,-0.6138796089263456,0,0,2,3,1,1,0.976528689739496,1
3,-0.6713554478523704,2,1,-1.5696505745457308,3,4,4,1,0,3,3,-0.06547718748089627,0,0,1,2,1,0,-1.5091131216500178,1
3,-0.6713554478523704,2,3,0.5027581081787078,4,2,2,0,1,2,1,-0.4967535750214654,0,0,1,2,2,1,0.9182753936985265,0
2,-0.6713554478523704,2,4,-0.25510821004613266,4,1,3,0,0,4,1,-0.38359868907389816,0,1,1,0,2,0,0.0778950471876015,0
0,0.5225090802725286,0,4,-0.24220846139269053,4,2,4,2,0,4,2,0.3163959008835338,0,0,1,0,1,0,-0.46525144673859653,0
0,-1.8652199759772696,2,2,-0.8788490112363111,1,3,4,0,0,4,1,0.2249449894622613,0,0,1,3,2,0,0.28323177201220423,0
0,0.02701053204185312,2,0,0.4237689608873199,1,2,2,0,0,1,1,-0.274154475508948,0,0,1,0,1,0,0.2790398471657144,0
3,0.5225090802725286,0,2,-0.7360567309897774,3,1,4,0,0,1,0,-0.8612334532896165,0,0,2,0,1,0,-1.1157606566091185,0
0,-0.6713554478523704,0,2,-0.9356292719722212,4,2,3,2,0,2,0,-0.735265693778886,0,0,2,0,1,1,-0.8185042024340674,0
2,-1.5997135528198776,2,1,-0.011720437355516096,4,2,3,0,1,2,0,0.034164524282470375,0,0,1,0,1,1,1.120070669637717,0
2,0.7253765119360776,3,2,1.5931794037454907,4,0,2,2,0,4,3,0.739461338491375,0,2,2,3,1,0,1.3387977974505303,1
0,-1.8652199759772696,1,2,-0.43489071734890816,3,2,1,0,0,2,0,0.034164524282470375,0,0,2,2,1,1,0.5999231666628226,0
0,0.5225090802725286,2,4,-0.7257685730915514,4,2,2,0,1,2,0,-0.274154475508948,0,0,1,0,1,0,-1.582374384574561,0
0,-0.8212223151565189,0,4,1.4109045854736781,4,2,1,0,0,4,1,0.4921074941281026,0,0,2,2,1,1,2.0739281212614364,0
2,1.2208750601667522,2,1,0.8783415623193485,4,4,4,2,0,1,3,-0.38359868907389816,0,0,1,3,1,0,0.692118961065851,0
1,0.9068476133653771,1,2,-0.317516234473997,4,0,4,0,0,4,0,2.2480744431779702,0,0,1,3,1,0,-0.7484291281607003,1
3,-0.6713554478523704,2,2,-1.6487697203716807,4,2,4,0,0,4,2,0.576611994167249,0,1,1,2,2,1,-1.6133308261665487,1
0,0.5225090802725286,0,2,1.2354641072971586,4,3,4,0,1,2,3,-0.735265693778886,2,0,2,3,1,0,1.4811755720095299,0
0,-0.287016914759522,2,4,0.490409306073276,1,2,3,0,0,2,3,-0.4967535750214654,0,0,1,0,1,1,0.7880091442043771,0
2,1.7163736083974277,3,2,0.5914708278183582,3,1,4,0,0,4,3,0.034164524282470375,0,2,1,2,2,1,0.12946901371073563,1
0,1.7163736083974277,0,2,1.1928441109621786,4,2,1,0,0,3,3,-0.274154475508948,2,2,1,0,1,0,-0.23997369178985314,0
1,-0.6713554478523704,2,1,-0.8184321537570407,4,2,3,1,0,4,0,-1.2704492881865297,0,1,1,0,1,1,-0.6641292466780044,0
0,0.5225090802725286,1,4,0.052745712337910616,4,0,4,0,0,4,2,1.1148846674297157,0,0,2,2,2,1,-0.07673048126463244,1
2,-0.287016914759522,2,4,0.09944700836488891,3,2,2,2,0,4,2,-0.6138796089263456,0,1,2,0,1,0,0.08636211873051196,1
0,1.2208750601667522,0,1,0.409864856138067,1,0,4,0,0,2,2,1.3875054717001896,0,0,1,0,1,0,0.07502980485728009,0
3,0.5225090802725286,2,4,0.8842819573436802,4,1,2,0,1,3,1,-0.274154475508948,0,0,1,0,1,0,0.5384241741802049,1
0,-0.6713554478523704,0,1,-1.7804470476267007,4,0,4,0,0,4,0,1.6996720217325236,0,0,1,0,1,1,-1.7867794730159339,0
3,0.02701053204185312,2,3,0.013292471249885623,4,2,2,0,0,2,2,-1.4188181348986153,0,0,1,0,1,1,-0.2616499828550014,1
0,-0.6713554478523704,0,1,-0.8767542504444293,1,0,4,2,0,2,0,0.4054078282982945,0,0,2,0,1,0,-0.5964128692403764,0
2,-0.6713554478523704,0,4,0.32232797367664107,4,4,1,0,0,3,0,1.253977687520487,2,0,2,2,2,1,0.5066242586601144,0
3,0.02701053204185312,2,1,0.473143067112006,4,1,4,2,1,1,0,-0.9921423676100591,0,0,1,0,1,1,0.7455039255683429,0
0,-0.6713554478523704,0,4,-0.861150406788471,4,0,4,0,0,4,0,1.985123610319398,0,0,2,2,1,1,-0.5758590987151445,0
3,0.2925169551992456,0,4,-0.5443584341451844,4,0,4,1,0,3,2,-0.38359868907389816,0,0,2,0,1,0,-0.742992601540395,0
3,0.5225090802725286,2,1,-0.5435486344129532,4,0,4,2,0,4,2,1.639530764641812,0,0,1,0,1,1,-0.8621842091305475,0
0,0.5225090802725286,2,4,-0.6082813083511374,0,1,4,2,0,3,2,0.034164524282470375,0,0,1,0,2,0,-0.9474516954592743,0
0,1.2208750601667522,0,4,1.5188578571234348,4,2,4,2,0,2,0,-0.9921423676100591,1,0,2,0,1,0,1.53582293755673,1
3,-0.6713554478523704,0,4,-0.17956579685879498,4,2,3,0,0,2,0,0.4921074941281026,0,1,2,2,2,1,0.17740139061227309,0
2,-0.287016914759522,2,2,0.09944700836488891,3,2,3,2,0,2,0,-0.9921423676100591,0,0,1,2,1,1,0.27302389260282567,0
0,0.7253765119360776,0,3,0.8034184111258589,0,4,4,0,0,2,0,-0.1681852747143106,1,0,2,2,2,0,0.8123161893539615,0
3,-0.6713554478523704,2,3,-0.5005532799586149,4,2,2,0,0,2,0,-0.735265693778886,0,0,1,0,1,1,-0.40331129300544993,0
0,0.7253765119360776,1,0,1.6384054902329133,0,2,2,0,0,2,2,-0.735265693778886,0,0,2,0,1,1,1.3983707221678132,0
3,1.7163736083974277,2,1,1.3691248861464367,4,1,1,1,1,1,0,0.034164524282470375,0,0,2,0,1,0,-0.007772275200843081,1
0,0.5225090802725286,0,1,-0.11922438306641993,3,0,4,0,0,4,1,1.4523181773692513,2,0,2,0,1,1,-0.3032537633530733,0
3,1.4863814833241447,2,1,0.6316897434153075,4,4,4,0,0,3,2,0.034164524282470375,0,0,1,0,1,1,0.2640935968791671,1
0,-0.287016914759522,3,1,-0.5713693323035107,3,0,4,0,0,4,2,0.034164524282470375,2,0,1,2,2,1,-0.44232174798353846,0
3,0.02701053204185312,3,4,-0.6809052006176224,4,1,4,0,0,4,3,-0.1681852747143106,0,2,2,2,2,1,-0.774637123838856,1
0,0.5225090802725286,2,4,-0.8673694475828908,4,4,4,1,0,2,0,-0.6138796089263456,0,0,1,0,1,1,-1.2887290292362583,0
3,0.02701053204185312,3,2,0.3139933012960228,4,1,3,0,0,1,1,-0.274154475508948,2,0,1,0,1,0,0.3469111588155724,0
3,0.02701053204185312,2,3,0.11318464622417578,0,2,4,0,0,2,2,-0.6138796089263456,0,0,1,0,1,1,0.271357750774569,0
2,-0.6713554478523704,2,2,-1.737082973797806,4,2,4,0,0,2,2,-0.38359868907389816,0,0,1,0,1,1,-1.729659237632269,1
2,0.9068476133653771,2,3,0.5874133861738574,4,4,2,1,0,1,1,-1.4188181348986153,0,0,1,0,1,1,-0.10078796305757023,0
2,-0.6713554478523704,2,3,0.16250381351389756,1,0,1,2,0,2,1,-0.9921423676100591,2,0,1,0,1,0,0.29609990422528004,1
2,0.5225090802725286,3,2,-0.36672746402022144,4,1,4,2,0,4,3,0.034164524282470375,2,2,1,2,1,1,-0.6292709705473677,1
0,1.2208750601667522,2,0,0.8485016780021201,4,2,2,0,0,2,3,-0.1681852747143106,0,2,1,3,1,0,0.055092012606399794,0
2,2.1007121414902756,2,2,1.2301093457319814,4,2,4,0,0,4,3,0.739461338491375,0,2,1,0,1,1,0.8494169097471482,1
0,-0.6713554478523704,0,3,-0.7174112374023952,2,1,3,2,0,4,2,0.3163959008835338,0,1,1,0,1,0,-0.5310619858938955,0
0,0.02701053204185312,0,4,-0.604033500863433,4,2,3,0,0,2,1,-0.1681852747143106,2,0,2,0,1,1,-0.862336552429686,1
0,0.5225090802725286,2,1,-0.7417030228361886,2,1,4,2,0,1,2,-0.6138796089263456,0,0,1,0,1,1,-1.1231980925055796,0
0,1.7163736083974277,2,2,0.8915354714726819,4,3,3,0,0,2,2,-0.06547718748089627,2,1,1,3,1,0,0.217743780950356,1
0,1.2208750601667522,1,4,1.9410221370995016,4,0,2,0,0,2,2,0.9697422583438209,0,0,2,0,2,0,1.4941871038874694,0
2,-1.1668539960830453,3,0,0.9657250585990211,4,0,2,2,0,4,3,2.629947531542403,2,2,1,3,2,0,1.9350820643463529,1
0,0.5225090802725286,0,0,-0.13449166538231827,1,1,4,0,0,4,2,0.8180002436191302,0,0,2,0,2,0,-0.32336420691965295,0
0,-0.287016914759522,0,1,-0.7995597380605928,2,2,2,1,0,2,1,1.1148846674297157,0,0,2,2,1,1,-1.0978319025680459,0
3,-1.8652199759772696,2,4,-0.7435905926654044,1,3,4,2,0,3,1,2.6747502104665277,0,0,1,3,1,0,0.4613975213114432,0
0,-0.6713554478523704,2,1,0.30265590228684913,4,2,2,0,0,4,2,1.4523181773692513,0,0,1,0,1,0,0.6546957967622816,0
2,0.5225090802725286,0,0,1.5027329726823309,0,0,2,2,0,4,3,-0.4967535750214654,0,1,1,0,1,1,1.3530632163698175,0
0,-0.287016914759522,2,3,-0.1410053657186107,1,1,1,2,0,4,0,-0.06547718748089627,2,1,1,2,1,1,-0.43994020670544876,0
2,1.6052135932596008,0,1,0.8650121300847967,4,4,4,0,0,2,1,-0.9921423676100591,0,0,2,2,1,1,0.5283722363287824,1
0,-0.6713554478523704,0,3,-0.8580520272136366,4,4,2,2,0,4,1,-1.4188181348986153,0,1,2,2,1,1,-0.8742175245820024,0
0,0.5225090802725286,0,4,-0.8284763527297319,0,0,4,2,0,4,0,0.3163959008835338,0,0,2,0,1,0,-1.2374980784363525,0
0,2.1007121414902756,2,4,1.2785193698690258,1,2,4,0,0,4,3,0.034164524282470375,0,2,1,0,2,0,0.9131837962382038,0
2,-0.6713554478523704,2,4,-0.8946684354427308,4,0,1,3,0,1,0,1.043102342472338,0,1,2,0,1,1,-1.0964336464681104,1
3,-0.6713554478523704,1,4,-0.7722386441248149,4,2,4,0,0,2,0,0.8180002436191302,0,0,2,2,2,1,-0.45874231601239773,0
3,-1.8652199759772696,0,1,-0.2846102036767143,4,1,1,2,0,4,2,-0.274154475508948,0,0,1,0,1,1,0.7978763928381273,0
2,-0.6713554478523704,2,3,0.2771013378526807,4,4,3,2,0,1,0,0.034164524282470375,0,1,1,3,1,1,0.7789346858840417,0
0,-0.6713554478523704,0,4,-0.9599481170646555,2,2,4,0,0,4,0,0.894733495760251,0,0,1,0,1,0,-0.7059978972194157,0
0,0.02701053204185312,0,1,-0.017644807187083125,4,2,2,2,0,2,2,-0.8612334532896165,0,0,2,0,1,1,-0.30240133461734614,0
3,-0.6713554478523704,0,1,-2.3945791505692036,4,1,4,2,0,3,0,1.8167980556374008,0,0,4,2,1,0,-2.595729536498361,0
3,0.2925169551992456,2,1,0.4156763482902537,0,4,4,2,0,2,2,-0.4967535750214654,2,0,1,0,1,1,0.5215890649698691,0
3,0.5225090802725286,2,4,-0.6809052006176224,4,1,4,2,0,4,2,-1.2704492881865297,0,1,2,0,1,1,-1.0431136906193192,1
3,-0.6713554478523704,3,1,-0.16315817543950573,4,2,4,3,0,1,3,-0.4967535750214654,0,2,1,0,1,1,0.34355360932374474,1
0,0.2925169551992456,1,3,-0.5532997437532475,3,1,4,0,0,3,0,0.034164524282470375,0,0,2,3,1,1,-0.7547703166938657,0
0,0.5225090802725286,0,2,1.0580038861242875,4,0,3,0,0,4,3,0.894733495760251,0,2,2,0,1,1,1.024142601601147,0
3,-0.287016914759522,2,2,-1.4357829761912364,4,2,4,2,0,4,1,-1.4188181348986153,0,0,1,2,1,1,-1.5809488751889669,0
3,0.5225090802725286,3,2,0.3376074020823835,4,2,4,0,0,2,1,-0.274154475508948,0,1,1,0,1,0,0.29849641356531575,1
0,-0.6713554478523704,0,1,-1.2500804348755785,1,0,4,0,0,4,0,2.1971154462508093,0,0,4,0,1,1,-1.0881673942818777,0
3,-1.8652199759772696,2,4,2.3493137511597264,4,0,1,0,0,4,3,2.347716154941338,2,0,1,3,1,0,4.267346463306508,1
3,-0.6713554478523704,3,4,-1.624337206674528,4,4,4,0,0,2,2,1.043102342472338,2,0,2,0,1,0,-1.581147712123744,1
0,0.02701053204185312,0,0,0.3652278106021775,1,3,2,0,0,4,3,0.4054078282982945,0,0,1,3,1,0,0.20192798961487424,0
0,-0.6713554478523704,0,2,-0.24864230713869104,1,1,4,2,0,2,2,1.985123610319398,0,0,1,0,1,1,0.23095178728339738,0
2,1.2208750601667522,1,4,1.4470230999753029,4,2,2,2,0,2,1,1.5782859368799818,0,1,1,0,1,1,0.843479299284569,0
0,-1.8652199759772696,3,1,-0.4296894918338483,2,0,2,0,0,4,1,0.9697422583438209,2,0,1,2,2,1,0.7008917706105097,0
0,-0.6713554478523704,0,3,-0.2992812174030439,4,0,4,0,0,4,0,0.8180002436191302,0,0,3,0,1,0,0.16424895661104555,0
1,0.02701053204185312,2,1,-0.19309007304718526,4,2,4,0,1,2,0,0.3163959008835338,1,0,1,0,1,1,-0.1320749185331057,1
0,0.5225090802725286,2,3,0.19635686563380658,2,0,3,0,0,4,1,1.5158962799303233,0,0,1,0,1,1,-0.11084026053149068,0
2,0.5225090802725286,2,4,-0.7616607831735099,4,4,3,2,0,4,2,-0.9921423676100591,0,0,1,2,1,0,-1.3727649085131657,1
0,-0.287016914759522,2,4,1.0141478360516065,2,0,1,2,0,4,3,0.13091765995521398,0,2,1,0,1,1,1.0816562892709747,0
0,-1.8652199759772696,2,3,0.8275637596297026,4,4,1,2,0,4,1,-0.1681852747143106,0,0,1,0,1,1,2.2628595681346306,1
3,0.5225090802725286,3,1,-0.5905332071558707,4,1,4,0,1,4,2,-1.1283959579554579,2,1,1,2,1,1,-0.9240734556313711,1
0,0.5225090802725286,0,2,-0.21930720772558254,4,2,4,3,0,2,0,-0.06547718748089627,0,0,2,0,1,0,-0.43508534644995955,0
0,0.5225090802725286,2,3,0.6339787519970812,4,1,2,2,0,4,1,-0.9921423676100591,0,1,1,0,1,0,0.20871857356948076,0
3,-1.1668539960830453,2,4,-1.706972480777941,4,2,4,0,0,3,2,-0.6138796089263456,0,0,1,2,1,1,-1.3427821152678168,1
0,1.9192410400609765,3,0,1.7568332743730124,1,2,2,0,0,2,1,0.4921074941281026,0,0,1,2,2,1,0.8833343332155112,0
0,0.5225090802725286,2,0,0.4653534811664589,3,1,3,2,0,4,2,-1.2704492881865297,0,0,1,0,1,1,0.2434887643950384,0
2,-1.1668539960830453,0,1,-0.970029597426402,4,0,2,0,0,4,0,0.3163959008835338,0,0,3,2,1,1,-0.6147420604230626,0
0,-0.6713554478523704,2,3,-0.4401128734053151,4,1,3,2,0,4,0,-0.274154475508948,0,0,1,2,1,1,-0.165797691641536,0
0,-1.8652199759772696,2,1,-0.18815583125159996,4,1,2,1,0,2,0,-0.4967535750214654,0,1,1,0,1,1,1.019045908987224,0
2,-0.6713554478523704,2,4,-1.310051027619803,4,0,4,0,0,4,2,0.6590297486152044,2,0,1,2,2,1,-1.1671621489528643,1
3,1.6801115862146552,2,4,1.9226351353804905,4,4,1,2,0,1,0,0.13091765995521398,0,0,1,2,1,0,0.7457242202918511,0
2,0.02701053204185312,1,2,-0.0052881861255237965,1,0,4,0,0,2,1,0.739461338491375,0,0,2,0,1,1,0.11530239266669941,0
2,-0.6713554478523704,0,0,-0.3902514440373964,3,4,3,0,0,4,1,0.894733495760251,0,0,1,0,1,1,-0.10011897812168673,0
1,-1.8652199759772696,0,4,-0.8164326094033638,4,2,1,0,0,1,0,2.629947531542403,0,0,3,1,2,1,0.0973467074290128,0
2,0.02701053204185312,0,1,-0.8715320943880225,4,2,4,1,0,2,2,-0.06547718748089627,0,0,1,0,1,1,-1.0257356042442343,1
3,-1.8652199759772696,0,3,-0.34223515382863234,4,3,4,0,0,4,3,0.2249449894622613,0,2,3,3,1,0,0.9900728766143085,0
0,0.9068476133653771,0,1,1.1592809290710056,4,1,3,0,1,2,2,0.4054078282982945,0,0,1,0,1,1,0.9462454996365999,0
3,1.7163736083974277,2,2,0.29164398740119746,4,2,3,0,0,4,2,1.5782859368799818,0,0,1,0,1,1,-0.5724481855614932,1
2,-0.6713554478523704,2,1,0.23912982091124652,4,1,2,2,0,1,0,-0.735265693778886,0,0,1,0,1,1,0.5710176641335534,0
2,-1.1668539960830453,2,3,-0.2370842532389275,1,1,2,0,0,1,2,-1.1283959579554579,0,0,1,0,1,0,0.35071175622120027,0
0,0.02701053204185312,0,1,-0.5606614629973071,0,0,4,0,0,4,2,1.043102342472338,0,0,2,0,1,1,-0.6162490853121907,0
3,0.5225090802725286,2,1,-0.29727083120888737,4,4,4,3,0,3,1,-0.1681852747143106,0,0,1,0,1,1,-0.5377809682289842,1
3,1.7163736083974277,0,0,1.1998341275281241,4,0,4,2,0,4,3,1.8167980556374008,1,2,2,2,1,1,0.9308202662549596,1
3,-0.6713554478523704,2,2,-1.4536155420172847,4,4,4,2,0,4,1,1.5158962799303233,0,0,1,0,1,1,-1.356268894031357,1
2,0.5225090802725286,0,2,0.19177133425901932,1,1,4,0,0,3,3,0.034164524282470375,0,0,2,0,2,0,0.10639752187982122,0
2,-0.6713554478523704,0,3,0.5124814806500451,4,0,1,0,0,4,2,-0.6138796089263456,0,1,3,0,1,0,0.7570991822156796,0
0,1.2208750601667522,0,4,1.295702521845202,4,0,4,0,0,4,2,0.034164524282470375,0,0,2,3,1,0,1.2418771858612365,0
0,0.02701053204185312,2,2,-0.28926028707647944,4,1,4,0,0,1,2,0.034164524282470375,1,0,2,0,1,0,-0.25875271370350345,0
0,-0.6713554478523704,0,2,0.15590929609122145,4,0,2,2,0,4,3,1.7587487757160152,2,2,3,2,1,1,0.4613975213114432,0
2,1.7163736083974277,3,4,1.5994049087471771,2,4,1,2,0,1,2,-0.38359868907389816,0,0,2,0,1,1,0.29555829164145725,0
0,-0.6713554478523704,3,2,0.45000914516614343,2,2,4,2,0,3,0,0.13091765995521398,0,0,1,2,2,1,1.1512328375430336,0
0,-0.6713554478523704,2,2,-1.0608477351016268,4,2,2,1,0,2,0,-0.8612334532896165,0,0,1,0,1,0,-1.141345069264864,0
2,0.02701053204185312,2,2,-0.8778012081686559,1,2,4,0,0,4,3,1.985123610319398,0,2,1,0,1,1,-1.033993436665831,0
3,-0.9853828946537456,0,4,-0.1087589712758815,4,4,1,0,0,3,0,1.18515567270341,0,1,2,2,2,1,0.21964020087268465,0
0,1.0710081928626038,0,0,1.4153853026825813,4,1,3,0,0,2,2,0.13091765995521398,0,0,2,3,1,0,1.1997832098715782,0
3,0.02701053204185312,2,4,-1.187429879428768,4,4,1,2,0,2,2,-1.2704492881865297,0,0,1,2,1,1,-2.0859507135939066,1
0,1.2208750601667522,2,1,0.5045642379466535,4,0,4,0,0,2,2,-0.6138796089263456,0,0,1,0,1,1,0.19977018328523333,0
3,-0.9853828946537456,2,1,-0.06659982108864182,4,0,3,0,0,4,0,1.4523181773692513,0,0,1,2,1,1,0.5607301852972324,0
3,1.7163736083974277,2,0,1.8701493470495723,4,1,4,0,0,4,3,0.4921074941281026,1,2,3,0,2,0,1.8137761267074755,1
0,0.5225090802725286,2,1,-0.8044996147100476,3,1,4,1,0,3,1,-0.8612334532896165,0,0,1,0,1,0,-1.2059153234391904,0
0,-1.8652199759772696,0,1,-0.5838353650418738,4,1,1,2,0,2,2,-1.1283959579554579,0,1,2,0,1,0,0.40372957634358686,0
3,0.5225090802725286,2,3,-0.43191603632422326,4,4,4,0,1,1,1,-1.1283959579554579,0,0,1,2,1,1,-0.7151389775298786,0
2,1.2208750601667522,0,4,0.18947247798239555,4,4,4,3,0,4,2,-0.735265693778886,0,0,2,0,1,1,-0.21527651107351897,1
2,1.2208750601667522,1,2,0.7828997816680296,4,2,2,3,0,2,0,-0.38359868907389816,1,0,2,3,1,0,-0.03132043505715837,1
3,0.9068476133653771,2,0,0.595852120741096,4,2,4,3,0,4,1,0.576611994167249,0,0,1,3,1,0,0.45468236103507403,0
0,-0.287016914759522,1,0,0.5042032130371641,4,4,1,2,0,2,1,1.043102342472338,0,0,2,2,1,1,0.40994456278160823,0
0,1.2208750601667522,2,1,-0.07559997179833321,2,0,4,0,0,4,2,0.4921074941281026,0,0,1,0,1,1,-0.5644365273797163,0
3,1.2208750601667522,0,3,1.0255536297851802,4,2,3,0,1,2,1,-0.6138796089263456,0,0,2,0,1,1,0.6131636930537656,0
2,0.5225090802725286,0,2,2.0620460313982987,4,2,2,0,1,3,2,0.4921074941281026,0,0,2,3,2,0,2.0898042728737325,1
1,-0.6713554478523704,2,4,-0.7858272921492656,4,4,4,0,0,1,0,-0.8612334532896165,0,0,1,0,1,1,-0.4766416207863233,0
3,-0.6713554478523704,0,0,-0.6074306337688637,4,0,4,0,0,4,3,2.2480744431779702,0,2,2,3,1,1,-0.24165311028438857,0
0,0.2925169551992456,3,4,0.9334472975642306,1,2,1,2,0,4,1,-0.4967535750214654,2,0,2,0,1,0,0.48713641558764326,1
0,0.5225090802725286,2,1,-0.6014914745289637,4,4,4,2,0,3,2,0.4054078282982945,1,0,1,0,1,0,-0.9385079576622019,0
3,-0.6713554478523704,2,3,-0.8539323284242477,1,0,2,3,0,4,1,1.253977687520487,0,0,1,2,1,0,-0.8687909549868992,0
0,0.5225090802725286,0,3,0.5686527173162774,0,2,4,0,0,4,0,1.3214092630488086,0,0,1,0,1,0,0.6028350428769219,0
0,-1.5997135528198776,0,1,-1.5643065558935558,1,0,4,0,0,2,1,1.043102342472338,0,1,2,2,1,0,-0.8288999640303559,0
0,0.5225090802725286,2,0,0.11854203582477957,4,0,4,0,0,4,2,0.13091765995521398,0,0,1,3,1,0,0.00993807067490867,0
